artifact_name,source_row_index,split,primary_layer,gold_label,predicted_label,purist_correct,pragmatic_correct,hidden_families,first_failure_owner,first_failure_reason,evidence_exact,selected_operand_complete,deterministic_correct,oracle_candidate_presence,oracle_graph_representability
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14540,validation,hybrid_adjudicator_with_adapters,2 per 8 month,2 per 8 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14562,validation,hybrid_adjudicator_with_adapters,3 per 6 month,3 per 6 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14567,validation,hybrid_adjudicator_with_adapters,3 per 3 month,3 per 3 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14581,validation,hybrid_adjudicator_with_adapters,2 per 3 month,2 per 3 month,True,True,diary_or_log_aggregation;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14587,validation,hybrid_adjudicator_with_adapters,2 per 3 month,2 per 3 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14592,validation,hybrid_adjudicator_with_adapters,3 per 5 month,3 per 5 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14611,validation,hybrid_adjudicator_with_adapters,2 per 4 month,2 per 4 month,True,True,diary_or_log_aggregation;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14628,validation,hybrid_adjudicator_with_adapters,2 per 2 month,2 per 2 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14635,validation,hybrid_adjudicator_with_adapters,5 per 4 month,5 per 4 month,True,True,diary_or_log_aggregation;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14645,validation,hybrid_adjudicator_with_adapters,2 per 6 month,2 per 6 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14662,validation,hybrid_adjudicator_with_adapters,3 per 4 month,3 per 4 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14672,validation,hybrid_adjudicator_with_adapters,3 per 8 month,3 per 8 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14706,validation,hybrid_adjudicator_with_adapters,2 per 5 month,2 per 5 month,True,True,unclassified,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14765,validation,hybrid_adjudicator_with_adapters,1 per month,1 per month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14806,validation,hybrid_adjudicator_with_adapters,1 per 2 month,1 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14810,validation,hybrid_adjudicator_with_adapters,1 per month,12 per month,False,False,seizure_free_duration;current_vs_historical;competing_semiologies,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14821,validation,hybrid_adjudicator_with_adapters,1 per month,17 per month,False,False,seizure_free_duration;current_vs_historical;competing_semiologies,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14872,validation,hybrid_adjudicator_with_adapters,1 per month,1 per month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14943,validation,hybrid_adjudicator_with_adapters,1 per 3 month,1 per 3 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14949,validation,hybrid_adjudicator_with_adapters,1 per month,1 per month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14965,validation,hybrid_adjudicator_with_adapters,1 per 3 month,1 per 3 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,14973,validation,hybrid_adjudicator_with_adapters,1 per month,1 per month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15004,validation,hybrid_adjudicator_with_adapters,1 per 3 month,1 per 3 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15012,validation,hybrid_adjudicator_with_adapters,1 per 2 month,1 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15021,validation,hybrid_adjudicator_with_adapters,1 per 3 month,1 per 3 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15029,validation,hybrid_adjudicator_with_adapters,1 per 3 month,1 per 3 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15094,validation,hybrid_adjudicator_with_adapters,4 per 13 month,4 per 13 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15108,validation,hybrid_adjudicator_with_adapters,3 to 4 per 15 month,3 to 4 per 15 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15127,validation,hybrid_adjudicator_with_adapters,5 per 13 month,5 per 13 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15129,validation,hybrid_adjudicator_with_adapters,4 per 15 month,4 per 15 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15141,validation,hybrid_adjudicator_with_adapters,4 to 5 per 15 month,4 to 5 per 15 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15168,validation,hybrid_adjudicator_with_adapters,multiple per 15 month,seizure free for multiple year,False,False,seizure_free_duration;current_vs_historical;competing_semiologies;benchmark_format_convention,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15193,validation,hybrid_adjudicator_with_adapters,multiple per 13 month,seizure free for multiple year,False,False,seizure_free_duration;current_vs_historical;competing_semiologies;benchmark_format_convention,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15242,validation,hybrid_adjudicator_with_adapters,"multiple cluster per 15 month, multiple per cluster","multiple cluster per 15 month, multiple per cluster",True,True,cluster_burden;current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15262,validation,hybrid_adjudicator_with_adapters,"multiple cluster per 13 month, multiple per cluster","multiple cluster per 13 month, multiple per cluster",True,True,cluster_burden;current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15267,validation,hybrid_adjudicator_with_adapters,3 per 14 month,3 per 14 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15306,validation,hybrid_adjudicator_with_adapters,2 to 3 per 15 month,2 to 3 per 15 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15317,validation,hybrid_adjudicator_with_adapters,2 to 3 per 15 month,2 to 3 per 15 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15376,validation,hybrid_adjudicator_with_adapters,"1 cluster per 2 week, 4 to 6 per cluster","1 cluster per 2 week, 4 to 6 per cluster",True,True,cluster_burden,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15404,validation,hybrid_adjudicator_with_adapters,"1 cluster per 4 month, 3 to 4 per cluster","1 cluster per 4 month, 3 to 4 per cluster",True,True,seizure_free_duration;cluster_burden,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15429,validation,hybrid_adjudicator_with_adapters,"1 cluster per 2 month, 4 per cluster","1 cluster per 2 month, 4 per cluster",True,True,seizure_free_duration;cluster_burden,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15431,validation,hybrid_adjudicator_with_adapters,"1 cluster per 4 month, 5 per cluster","1 cluster per 4 month, 5 per cluster",True,True,seizure_free_duration;cluster_burden,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15442,validation,hybrid_adjudicator_with_adapters,"1 cluster per 4 day, 2 per cluster","1 cluster per 4 day, 2 per cluster",True,True,seizure_free_duration;cluster_burden;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15470,validation,hybrid_adjudicator_with_adapters,"1 cluster per 5 day, multiple per cluster","1 cluster per 5 day, multiple per cluster",True,True,seizure_free_duration;cluster_burden;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,15479,validation,hybrid_adjudicator_with_adapters,"1 cluster per 4 to 5 day, 2 per cluster","1 cluster per 4 to 5 day, 2 per cluster",True,True,seizure_free_duration;cluster_burden;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
